,lead_ticker,next_ticker,bd_of_month,lead_weight,next_weight,is_mde,roll_required,wav,pwav,der,er_index,ir,tr_index
2024-10-22,CLX24,CLZ24,16,0.0,1.0,False,True,0.07174,0.07004,0.024271844660194164,210.94788715,0.0001262863107172052,250.86292632
2024-10-23,CLX24,CLZ24,17,0.0,1.0,False,True,0.07077,0.07174,-0.013521048229718446,208.09565059,0.0001262863107172052,247.50267714
2024-10-24,CLX24,CLZ24,18,0.0,1.0,False,True,0.07019,0.07077,-0.008195563091705438,206.39018956,0.0001262863107172052,245.50550954
2024-10-25,CLX24,CLZ24,19,0.0,1.0,False,True,0.07178,0.07019,0.022652799544094604,211.06550515,0.0001262863107172052,251.09790062
2024-10-28,CLX24,CLZ24,20,0.0,1.0,False,True,0.06738,0.07178,-0.06129841181387574,198.1275249,0.0003789067788626532,235.8011408
2024-10-29,CLX24,CLZ24,21,0.0,1.0,False,True,0.06720999999999999,0.06738,-0.0025230038587118475,197.62764839,0.0001262863107172052,235.23599207
2024-10-30,CLX24,CLZ24,22,0.0,1.0,False,True,0.06861,0.06720999999999999,0.020830233596191183,201.74427847,0.0001262863107172052,240.16571982
2024-10-31,CLX24,CLZ24,23,0.0,1.0,False,True,0.06926,0.06861,0.009473837632998139,203.65557101,0.0001262863107172052,242.4713405
2024-11-01,CLZ24,CLF25,1,1.0,0.0,False,True,0.06949,0.06926,0.003320820098180688,204.33187452,0.0001262863107172052,243.30716501
2024-11-04,CLZ24,CLF25,2,1.0,0.0,False,True,0.07147,0.06949,0.028493308389696548,210.15396563,0.0003704750515676203,250.32993033
2024-11-05,CLZ24,CLF25,3,1.0,0.0,False,True,0.07199,0.07147,0.007275780047572233,211.68299966,0.0001234764367978869,252.18218569
2024-11-06,CLZ24,CLF25,4,1.0,0.0,False,True,0.07169,0.07199,-0.004167245450756973,210.80086464,0.0001234764367978869,251.16241918
2024-11-07,CLZ24,CLF25,5,1.0,0.0,False,True,0.07236,0.07169,0.009345794392523255,212.77096618,0.0001234764367978869,253.54074415
2024-11-08,CLZ24,CLF25,6,0.8,0.2,False,True,0.07038,0.07236,-0.02736318407960192,206.94887507,0.0001234764367978869,246.63436841
2024-11-11,CLZ24,CLF25,7,0.6,0.4,False,True,0.06801600000000001,0.070326,-0.03284702670420603,200.15121984,0.0003704750515676203,238.6245346
2024-11-12,CLZ24,CLF25,8,0.3999999999999999,0.6000000000000001,False,True,0.06806000000000001,0.067992,0.0010001176609013562,200.35139461,0.0001234764367978869,238.89265172
2024-11-13,CLZ24,CLF25,9,0.19999999999999996,0.8,False,True,0.068328,0.06803000000000001,0.004380420402763319,201.22901795,0.0001234764367978869,239.96859958
2024-11-14,CLZ24,CLF25,10,0.0,1.0,False,True,0.06856400000000001,0.06829400000000001,0.003953495182593025,202.0245759,0.0001234764367978869,240.94694475
2024-11-15,CLZ24,CLF25,11,0.0,1.0,False,True,0.06692000000000001,0.06853000000000001,-0.023493360572012234,197.27833969,0.0001234764367978869,235.31604256
2024-11-18,CLZ24,CLF25,12,0.0,1.0,False,True,0.06917,0.06692000000000001,0.03362223550508059,203.91127849,0.0003704750515676203,243.31507269
2024-11-19,CLZ24,CLF25,13,0.0,1.0,False,True,0.06924,0.06917,0.0010119994217145933,204.11763659,0.0001234764367978869,243.59135109
2024-11-20,CLZ24,CLF25,14,0.0,1.0,False,True,0.06875,0.06924,-0.007076834199884363,202.67312992,0.0001234764367978869,241.89757328
2024-11-21,CLZ24,CLF25,15,0.0,1.0,False,True,0.0701,0.06875,0.019636363636363452,206.6528932,0.0001234764367978869,246.67743064
2024-11-22,CLZ24,CLF25,16,0.0,1.0,False,True,0.07124,0.0701,0.01626248216833104,210.01358219,0.0001234764367978869,250.71947681
2024-11-25,CLZ24,CLF25,17,0.0,1.0,False,True,0.06894,0.07124,-0.03228523301515995,203.23324475,0.0003704750515676203,242.71782539
2024-11-26,CLZ24,CLF25,18,0.0,1.0,False,True,0.06877,0.06894,-0.0024659123875834243,202.73208937,0.0001234764367978869,242.14927442
2024-11-27,CLZ24,CLF25,19,0.0,1.0,False,True,0.06872,0.06877,-0.0007270612185544811,202.58469073,0.0001234764367978869,242.0031168
2024-11-29,CLZ24,CLF25,20,0.0,1.0,False,True,0.068,0.06872,-0.010477299185098876,200.46215031,0.0002469681200263363,239.52734479
2024-12-02,CLF25,CLG25,1,1.0,0.0,False,True,0.0681,0.068,0.0014705882352938904,200.75694759,0.0003704750515676203,239.96832979
2024-12-03,CLF25,CLG25,2,1.0,0.0,False,True,0.06994,0.0681,0.027019089574155775,206.18121754,0.0001195438330729992,246.48074232
2024-12-04,CLF25,CLG25,3,1.0,0.0,False,True,0.06854,0.06994,-0.020017157563625987,202.05405562,0.0001195438330729992,241.57636372
2024-12-05,CLF25,CLG25,4,1.0,0.0,False,True,0.0683,0.06854,-0.0035016049022469353,201.34654215,0.0001195438330729992,240.75933771
2024-12-06,CLF25,CLG25,5,1.0,0.0,False,True,0.06720000000000001,0.0683,-0.016105417276720213,198.10377207,0.0001195438330729992,236.91058941
2024-12-09,CLF25,CLG25,6,0.8,0.2,False,True,0.06837,0.06720000000000001,0.017410714285714057,201.55290024,0.0003586743731114339,241.12034575
2024-12-10,CLF25,CLG25,7,0.6,0.4,False,True,0.068526,0.068314,0.003103317036039499,202.17838279,0.0001195438330729992,241.89744308
2024-12-11,CLF25,CLG25,8,0.3999999999999999,0.6000000000000001,False,True,0.070122,0.068462,0.02424702754812902,207.08060761,0.0001195438330729992,247.7916544
2024-12-12,CLF25,CLG25,9,0.19999999999999996,0.8,False,True,0.069804,0.070038,-0.003341043433564561,206.38874231,0.0001195438330729992,246.99339369
2024-12-13,CLF25,CLG25,10,0.0,1.0,False,True,0.07091399999999999,0.069732,0.016950610910342334,209.88715758,0.0001195438330729992,251.20960914
2024-12-16,CLF25,CLG25,11,0.0,1.0,False,True,0.07029,0.07082,-0.007483761649251464,208.31641212,0.0003586743731114339,249.41971875
2024-12-17,CLF25,CLG25,12,0.0,1.0,False,True,0.06965,0.07029,-0.009105135865699276,206.41966288,0.0001195438330729992,247.17853491
2024-12-18,CLF25,CLG25,13,0.0,1.0,False,True,0.07002,0.06965,0.0053122756640344715,207.51622103,0.0001195438330729992,248.52116409
2024-12-19,CLF25,CLG25,14,0.0,1.0,False,True,0.06938,0.07002,-0.009140245644101763,205.61947179,0.0001195438330729992,246.27932877
2024-12-20,CLF25,CLG25,15,0.0,1.0,False,True,0.06946,0.06938,0.0011530700490054446,205.85656544,0.0001195438330729992,246.59274726
2024-12-23,CLF25,CLG25,16,0.0,1.0,False,True,0.06924,0.06946,-0.0031672905269219953,205.20455789,0.0003586743731114339,245.90016289
2024-12-24,CLF25,CLG25,17,0.0,1.0,False,True,0.0701,0.06924,0.012420566146736034,207.75331467,0.0001195438330729992,248.98377797
2024-12-26,CLF25,CLG25,18,0.0,1.0,False,True,0.06962,0.0701,-0.006847360912981326,206.33075274,0.00023910195687393276,247.33842869
2024-12-27,CLF25,CLG25,19,0.0,1.0,False,True,0.0706,0.06962,0.014076414823326555,209.23515001,0.0001195438330729992,250.8496348
2024-12-30,CLF25,CLG25,20,0.0,1.0,False,True,0.07099,0.0706,0.005524079320113229,210.39098158,0.0003586743731114339,252.32532142
2024-12-31,CLF25,CLG25,21,0.0,1.0,False,True,0.07099,0.07099,0.0,210.39098158,0.0001195438330729992,252.35548536
2025-01-02,CLG25,CLH25,1,1.0,0.0,False,True,0.07313,0.07099,0.030145090857867318,216.73323684,0.00023910195687393276,260.02310309
2025-01-03,CLG25,CLH25,2,1.0,0.0,False,True,0.07396,0.07313,0.011349651305893493,219.1930835,0.00011757806457302067,263.00484765
2025-01-06,CLG25,CLH25,3,1.0,0.0,False,True,0.07356,0.07396,-0.005408328826392639,218.00761523,0.00035277566914859726,261.67521266
2025-01-07,CLG25,CLH25,4,1.0,0.0,False,True,0.07425,0.07356,0.009380097879282179,220.052548,0.00011757806457302067,264.16051903
2025-01-08,CLG25,CLH25,5,1.0,0.0,False,True,0.07332,0.07425,-0.012525252525252495,217.29633427,0.00011757806457302067,260.88290131
2025-01-09,CLG25,CLH25,6,0.8,0.2,False,True,0.07392,0.07332,0.008183306055646433,219.07453668,0.00011757806457302067,263.04846005
2025-01-10,CLG25,CLH25,7,0.6,0.4,False,True,0.076406,0.073784,0.03553615960099754,226.85960438,0.00011757806457302067,272.42712084
2025-01-13,CLG25,CLH25,8,0.3999999999999999,0.6000000000000001,False,True,0.07821199999999999,0.076242,0.025838776527373097,232.721379,0.00035277566914859726,279.56240999
2025-01-14,CLG25,CLH25,9,0.19999999999999996,0.8,False,True,0.076822,0.07790799999999999,-0.013939518406325235,229.47735505,0.00011757806457302067,275.69831503
2025-01-15,CLG25,CLH25,10,0.0,1.0,False,True,0.07897599999999999,0.07659600000000001,0.03107211864849302,236.60770265,0.00011757806457302067,284.29726186
2025-01-16,CLG25,CLH25,11,0.0,1.0,False,True,0.07784999999999999,0.07870999999999999,-0.010926184728751065,234.02248318,0.00011757806457302067,281.22440458
2025-01-17,CLG25,CLH25,12,0.0,1.0,False,True,0.07739,0.07784999999999999,-0.005908798972382612,232.63969137,0.00011757806457302067,279.59577193
2025-01-21,CLG25,CLH25,13,0.0,1.0,False,True,0.07583,0.07739,-0.020157643106344603,227.9502235,0.00047039521240210824,274.09130066
2025-01-22,CLG25,CLH25,14,0.0,1.0,False,True,0.07544,0.07583,-0.00514308321244894,226.77785653,0.00011757806457302067,272.71385341
2025-01-23,CLG25,CLH25,15,0.0,1.0,False,True,0.07462,0.07544,-0.01086956521739113,224.31287983,0.00011757806457302067,269.78163756
2025-01-24,CLG25,CLH25,16,0.0,1.0,False,True,0.07465999999999999,0.07462,0.0005360493165369462,224.4331226,0.00011757806457302067,269.95797423
2025-01-27,CLG25,CLH25,17,0.0,1.0,False,True,0.07317,0.07465999999999999,-0.01995713903027041,219.95407957,0.00035277566914859726,264.66562001
2025-01-28,CLG25,CLH25,18,0.0,1.0,False,True,0.07377,0.07317,0.00820008200082012,221.75772106,0.00011757806457302067,266.86701867
2025-01-29,CLG25,CLH25,19,0.0,1.0,False,True,0.07262,0.07377,-0.01558899281550763,218.30074154,0.00011757806457302067,262.73820834
2025-01-30,CLG25,CLH25,20,0.0,1.0,False,True,0.07273,0.07262,0.001514734232993753,218.63140915,0.00011757806457302067,263.16707915
2025-01-31,CLG25,CLH25,21,0.0,1.0,False,True,0.07253,0.07273,-0.002749896878867175,218.03019532,0.00011757806457302067,262.4743395
2025-02-03,CLH25,CLU25,1,1.0,0.0,False,True,0.07316,0.07253,0.008686060940300555,219.92401888,0.00035277566914859726,264.84680216
2025-02-04,CLH25,CLU25,2,1.0,0.0,False,True,0.0727,0.07316,-0.006287588846364156,218.54122707,0.00011785886688198133,263.2127689
2025-02-05,CLH25,CLU25,3,1.0,0.0,False,True,0.07103,0.0727,-0.022971114167812945,213.52109159,0.00011785886688198133,257.19750029
2025-02-06,CLH25,CLU25,4,1.0,0.0,False,True,0.07061,0.07103,-0.005912994509362113,212.25854255,0.00011785886688198133,255.70700589
2025-02-07,CLH25,CLU25,5,1.0,0.0,False,True,0.071,0.07061,0.005523296983430015,213.43090952,0.00011785886688198133,257.14948896
2025-02-10,CLH25,CLU25,6,0.8,0.2,False,True,0.07232,0.071,0.018591549295774668,217.3989208,0.0003536182744208194,262.02122912
2025-02-11,CLH25,CLU25,7,0.6,0.4,False,True,0.07286000000000001,0.071838,0.014226453965867858,220.49173654,0.00011785886688198133,265.7797436
2025-02-12,CLH25,CLU25,8,0.3999999999999999,0.6000000000000001,False,True,0.070634,0.07239999999999999,-0.02439226519337001,215.11344363,0.00011785886688198133,259.32809811
2025-02-13,CLH25,CLU25,9,0.19999999999999996,0.8,False,True,0.070138,0.070266,-0.0018216491617566444,214.72158241,0.00011785886688198133,258.88625742
2025-02-14,CLH25,CLU25,10,0.0,1.0,False,True,0.069548,0.069754,-0.0029532356567365525,214.08745898,0.00011785886688198133,258.15221734
2025-02-18,CLH25,CLU25,11,0.0,1.0,False,True,0.06997,0.06925,0.01039711191335746,216.31335025,0.0004715188183521679,260.95797846
2025-02-19,CLH25,CLU25,12,0.0,1.0,False,True,0.07021,0.06997,0.0034300414463339646,217.05531401,0.00011785886688198133,261.88383136
2025-02-20,CLH25,CLU25,13,0.0,1.0,False,True,0.07065,0.07021,0.006266913545079245,218.4155809,0.00011785886688198133,263.55590002
2025-02-21,CLH25,CLU25,14,0.0,1.0,False,True,0.06878000000000001,0.07065,-0.026468506723283713,212.63444663,0.00011785886688198133,256.61103131
2025-02-24,CLH25,CLU25,15,0.0,1.0,False,True,0.0689,0.06878000000000001,0.0017446932247746627,213.00542851,0.0003536182744208194,257.14948119
2025-02-25,CLH25,CLU25,16,0.0,1.0,False,True,0.06723,0.0689,-0.024238026124818624,207.84259737,0.00011785886688198133,250.94699269
2025-02-26,CLH25,CLU25,17,0.0,1.0,False,True,0.06670000000000001,0.06723,-0.007883385393425368,206.20409407,0.00011785886688198133,248.99825716
2025-02-27,CLH25,CLU25,18,0.0,1.0,False,True,0.06799,0.06670000000000001,0.01934032983508227,210.19214926,0.00011785886688198133,253.84331223
2025-02-28,CLH25,CLU25,19,0.0,1.0,False,True,0.06734,0.06799,-0.009560229445506607,208.18266409,0.00011785886688198133,251.44642961
2025-03-03,CLU25,CLN25,1,1.0,0.0,False,True,0.06642,0.06734,-0.013662013662013472,205.33846969,0.0003536182744208194,248.10008111
2025-03-04,CLU25,CLN25,2,1.0,0.0,False,True,0.06593,0.06642,-0.00737729599518222,203.82362702,0.00011729726951736907,246.29887484
2025-03-05,CLU25,CLN25,3,1.0,0.0,False,True,0.06444,0.06593,-0.022599726983164037,199.2172687,0.00011729726951736907,240.7614777
2025-03-06,CLU25,CLN25,4,1.0,0.0,False,True,0.06441,0.06444,-0.0004655493482309536,199.12452323,0.00011729726951736907,240.67763201
2025-03-07,CLU25,CLN25,5,1.0,0.0,False,True,0.06516,0.06441,0.011644154634373516,201.44315997,0.00011729726951736907,243.5083504
2025-03-10,CLU25,CLN25,6,0.8,0.2,False,True,0.06404,0.06516,-0.01718845917740941,197.98066244,0.0003519330861141423,239.40851571
2025-03-11,CLU25,CLN25,7,0.6,0.4,False,True,0.064438,0.064202,0.003675897947104545,198.70841915,0.00011729726951736907,240.31663895
2025-03-12,CLU25,CLN25,8,0.3999999999999999,0.6000000000000001,False,True,0.065974,0.064606,0.02117450391604514,202.91597135,0.00011729726951736907,245.43341305
2025-03-13,CLU25,CLN25,9,0.19999999999999996,0.8,False,True,0.06514400000000001,0.06615599999999999,-0.015297176371001697,199.81192995,0.00011729726951736907,241.70776352
2025-03-14,CLU25,CLN25,10,0.0,1.0,False,True,0.0659,0.06531200000000001,0.009002939735423654,201.61082471,0.00011729726951736907,243.9121956
2025-03-17,CLU25,CLN25,11,0.0,1.0,False,True,0.06663,0.06608,0.008323244552058018,203.28888091,0.0003519330861141423,246.02817723
2025-03-18,CLU25,CLN25,12,0.0,1.0,False,True,0.06613,0.06663,-0.007504127269998495,201.76337528,0.00011729726951736907,244.21080892
2025-03-19,CLU25,CLN25,13,0.0,1.0,False,True,0.06626,0.06613,0.0019658248903675624,202.16000675,0.00011729726951736907,244.71952987
2025-03-20,CLU25,CLN25,14,0.0,1.0,False,True,0.06729,0.06626,0.015544823422879661,205.30254836,0.00011729726951736907,248.55235668
2025-03-21,CLU25,CLN25,15,0.0,1.0,False,True,0.06745999999999999,0.06729,0.002526378362312176,205.82122028,0.00011729726951736907,249.20944849
2025-03-24,CLU25,CLN25,16,0.0,1.0,False,True,0.06820999999999999,0.06745999999999999,0.011117699377408918,208.10947873,0.0003519330861141423,252.06778927
2025-03-25,CLU25,CLN25,17,0.0,1.0,False,True,0.06817000000000001,0.06820999999999999,-0.0005864242779648476,207.98743828,0.00011729726951736907,251.94953746
2025-03-26,CLU25,CLN25,18,0.0,1.0,False,True,0.06873,0.06817000000000001,0.008214757224585423,209.69600459,0.00011729726951736907,254.04879473
2025-03-27,CLU25,CLN25,19,0.0,1.0,False,True,0.069,0.06873,0.003928415539065977,210.51977763,0.00011729726951736907,255.07660319
2025-03-28,CLU25,CLN25,20,0.0,1.0,False,True,0.06835,0.069,-0.009420289855072594,208.5366203,0.00011729726951736907,252.70362744
2025-03-31,CLU25,CLN25,21,0.0,1.0,False,True,0.07032,0.06835,0.028822238478419804,214.5471125,0.0003519330861141423,260.07604642
2025-04-01,CLN25,CLN25,1,1.0,0.0,False,False,0.07018,0.07032,-0.0019908987485777185,214.11997092,0.00011729726951736907,259.58876755
2025-04-02,CLN25,CLN25,2,1.0,0.0,False,False,0.07061,0.07018,0.006127101738387042,215.43190577,0.00011757806457302067,261.20981629
2025-04-03,CLN25,CLN25,3,1.0,0.0,False,False,0.06592,0.07061,-0.06642118680073639,201.12266291,0.00011757806457302067,243.89066283
2025-04-04,CLN25,CLN25,4,1.0,0.0,False,False,0.061259999999999995,0.06592,-0.07069174757281571,186.90495039,0.00011757806457302067,226.67828185
2025-04-07,CLN25,CLN25,5,1.0,0.0,False,False,0.06016,0.061259999999999995,-0.017956252040483123,183.54883799,0.00035277566914859726,222.68795607
2025-04-08,CLN25,CLN25,6,1.0,0.0,False,False,0.05866,0.06016,-0.02493351063829785,178.97232109,0.00011757806457302067,217.16174677
2025-04-09,CLN25,CLN25,7,1.0,0.0,False,False,0.06128,0.05866,0.04466416638254356,186.96597062,0.00011757806457302067,226.88662862
2025-04-10,CLN25,CLN25,8,1.0,0.0,False,False,0.059179999999999996,0.06128,-0.03426892950391658,180.55884695,0.00011757806457302067,219.13814363
2025-04-11,CLN25,CLN25,9,1.0,0.0,False,False,0.060340000000000005,0.059179999999999996,0.019601216627239015,184.09802002,0.00011757806457302067,223.45928369
2025-04-14,CLN25,CLN25,10,1.0,0.0,False,False,0.060590000000000005,0.060340000000000005,0.004143188597945047,184.86077284,0.00035277566914859726,224.46394865
2025-04-15,CLN25,CLN25,11,1.0,0.0,False,False,0.060219999999999996,0.060590000000000005,-0.006106618253837404,183.73189867,0.00011757806457302067,223.11962504
2025-04-16,CLN25,CLN25,12,1.0,0.0,False,False,0.06124,0.060219999999999996,0.01693789438724691,186.84393017,0.00011757806457302067,226.92503566
2025-04-17,CLN25,CLN25,13,1.0,0.0,False,False,0.06334000000000001,0.06124,0.03429131286740694,193.25105384,0.00011757806457302067,234.73327447
2025-04-21,CLN25,CLN25,14,1.0,0.0,False,False,0.06168,0.06334000000000001,-0.02620776760341026,188.18637513,0.00047039521240210824,228.69185677
2025-04-22,CLN25,CLN25,15,1.0,0.0,False,False,0.06294,0.06168,0.020428015564202262,192.03064933,0.00011757806457302067,233.39046673
2025-04-23,CLN25,CLN25,16,1.0,0.0,False,False,0.061630000000000004,0.06294,-0.020813473149030703,188.03382457,0.00011757806457302067,228.56024212
2025-04-24,CLN25,CLN25,17,1.0,0.0,False,False,0.06214,0.061630000000000004,0.008275190653902254,189.58984032,0.00011757806457302067,230.47849537
2025-04-25,CLN25,CLN25,18,1.0,0.0,False,False,0.062329999999999997,0.06214,0.0030576118442227074,190.16953246,0.00011757806457302067,231.21030836
2025-04-28,CLN25,CLN25,19,1.0,0.0,False,False,0.061369999999999994,0.062329999999999997,-0.015401893149366352,187.24056164,0.00035277566914859726,227.73079727
2025-04-29,CLN25,CLN25,20,1.0,0.0,False,False,0.059840000000000004,0.061369999999999994,-0.024930747922437546,182.5725144,0.00011757806457302067,222.08007432
2025-04-30,CLN25,CLN25,21,1.0,0.0,False,False,0.05762,0.059840000000000004,-0.03709893048128354,175.79926938,0.00011757806457302067,213.86725283
2025-05-01,CLN25,CLN25,1,1.0,0.0,False,False,0.05868,0.05762,0.01839639014231187,179.03334133,0.00011757806457302067,217.82678435
2025-05-02,CLN25,CLN25,2,1.0,0.0,False,False,0.05783,0.05868,-0.014485344239945519,176.43998175,0.00011926298723730078,214.69746707
2025-05-05,CLN25,CLN25,3,1.0,0.0,False,False,0.05675,0.05783,-0.018675427978557813,173.14488958,0.00035783163438862786,210.76472553
2025-05-06,CLN25,CLN25,4,1.0,0.0,False,False,0.05868,0.05675,0.03400881057268723,179.03334133,0.00011926298723730078,217.95771959
2025-05-07,CLN25,CLN25,5,1.0,0.0,False,False,0.0577,0.05868,-0.01670074982958425,176.04335029,0.00011926298723730078,214.34365654
2025-05-08,CLN25,CLN25,6,1.0,0.0,False,False,0.05952,0.0577,0.03154246100519931,181.5961908,0.00011926298723730078,221.13014623
2025-05-09,CLN25,CLN25,7,1.0,0.0,False,False,0.060579999999999995,0.05952,0.017809139784946026,184.83026275,0.00011926298723730078,225.09465656
2025-05-12,CLN25,CLN25,8,1.0,0.0,False,False,0.061560000000000004,0.060579999999999995,0.016176956091119354,187.82025379,0.00035783163438862786,228.81654892
2025-05-13,CLN25,CLN25,9,1.0,0.0,False,False,0.06325,0.061560000000000004,0.027452891487979247,192.97646284,0.00011926298723730078,235.12551416
2025-05-14,CLN25,CLN25,10,1.0,0.0,False,False,0.06268,0.06325,-0.009011857707509896,191.23738642,0.00011926298723730078,233.03463826
2025-05-15,CLN25,CLN25,11,1.0,0.0,False,False,0.061149999999999996,0.06268,-0.024409700063816264,186.56933918,0.00011926298723730078,227.37412505
2025-05-16,CLN25,CLN25,12,1.0,0.0,False,False,0.06197,0.061149999999999996,0.013409648405560137,189.07116842,0.00011926298723730078,230.45024944
2025-05-19,CLN25,CLN25,13,1.0,0.0,False,False,0.06214,0.06197,0.002743262869130181,189.58984034,0.00035783163438862786,231.16489745
2025-05-20,CLN25,CLN25,14,1.0,0.0,False,False,0.06203,0.06214,-0.0017701963308657254,189.2542291,0.00011926298723730078,230.78325961
2025-05-21,CLN25,CLN25,15,1.0,0.0,False,False,0.06157,0.06203,-0.007415766564565551,187.85076392,0.00011926298723730078,229.09934874
2025-05-22,CLN25,CLN25,16,1.0,0.0,False,False,0.061200000000000004,0.06157,-0.006009420172161661,186.72188975,0.00011926298723730078,227.74991757
2025-05-23,CLN25,CLN25,17,1.0,0.0,False,False,0.06153,0.061200000000000004,0.005392156862745079,187.72872347,0.00011926298723730078,229.00514299
2025-05-27,CLN25,CLN25,18,1.0,0.0,False,False,0.06089,0.06153,-0.010401430196652073,185.77607626,0.00047713729769549573,226.73242888
2025-05-28,CLN25,CLN25,19,1.0,0.0,False,False,0.061840000000000006,0.06089,0.01560190507472492,188.67453697,0.00011926298723730078,230.2969275
2025-05-29,CLN25,CLN25,20,1.0,0.0,False,False,0.06094,0.061840000000000006,-0.014553686934023369,185.92862683,0.00011926298723730078,226.97272402
2025-05-30,CLN25,CLN25,21,1.0,0.0,False,False,0.06079,0.06094,-0.0024614374794881266,185.47097514,0.00011926298723730078,226.4411143
2025-06-02,CLN25,CLQ25,1,1.0,0.0,False,True,0.06252,0.06079,0.028458628063826374,190.74922464,0.00035783163438862786,232.96634555
2025-06-03,CLN25,CLQ25,2,1.0,0.0,False,True,0.06341,0.06252,0.014235444657709317,193.46462467,0.0001181396764444731,236.31024764
2025-06-04,CLN25,CLQ25,3,1.0,0.0,False,True,0.06285,0.06341,-0.008831414603374776,191.75605836,0.0001181396764444731,234.25121149
2025-06-05,CLN25,CLQ25,4,1.0,0.0,False,True,0.06337,0.06285,0.008273667462211476,193.34258422,0.0001181396764444731,236.21700248
2025-06-06,CLN25,CLQ25,5,1.0,0.0,False,True,0.06458,0.06337,0.019094208616064368,197.03430786,0.0001181396764444731,240.75528581
2025-06-09,CLN25,CLQ25,6,0.8,0.2,False,True,0.06529,0.06458,0.01099411582533305,199.20052586,0.00035446090193214097,243.48751564
2025-06-10,CLN25,CLQ25,7,0.6,0.4,False,True,0.064766,0.065076,-0.004763660950273363,198.25160209,0.0001181396764444731,242.3563892
2025-06-11,CLN25,CLQ25,8,0.3999999999999999,0.6000000000000001,False,True,0.06765,0.064552,0.047992316272152724,207.76615568,0.0001181396764444731,254.01626559
2025-06-12,CLN25,CLQ25,9,0.19999999999999996,0.8,False,True,0.0672,0.0674,-0.0029673590504452063,207.1496389,0.0001181396764444731,253.29251753
2025-06-13,CLN25,CLQ25,10,0.0,1.0,False,True,0.071628,0.06692000000000001,0.07035265989240869,221.72316699,0.0001181396764444731,271.14224376
2025-06-16,CLN25,CLQ25,11,0.0,1.0,False,True,0.07025,0.07129,-0.014588301304530815,218.48860262,0.00035446090193214097,267.28284833
2025-06-17,CLN25,CLQ25,12,0.0,1.0,False,True,0.07327,0.07025,0.04298932384341625,227.88127991,0.0001181396764444731,278.80473396
2025-06-18,CLN25,CLQ25,13,0.0,1.0,False,True,0.0735,0.07327,0.0031390746553841,228.59661626,0.0001181396764444731,279.71286073
2025-06-20,CLN25,CLQ25,14,0.0,1.0,False,True,0.07384,0.0735,0.004625850340136184,229.65407,0.00023629330987229302,281.07286485
2025-06-23,CLN25,CLQ25,15,0.0,1.0,False,True,0.06851,0.07384,-0.07218309859154937,213.07692762,0.00035446090193214097,260.88378387
2025-06-24,CLN25,CLQ25,16,0.0,1.0,False,True,0.06437000000000001,0.06851,-0.06042913443292941,200.20087332,0.0001181396764444731,245.14962335
2025-06-25,CLN25,CLQ25,17,0.0,1.0,False,True,0.06492,0.06437000000000001,0.008544352959453105,201.91146024,0.0001181396764444731,247.27323015
2025-06-26,CLN25,CLQ25,18,0.0,1.0,False,True,0.06523999999999999,0.06492,0.004929143561305915,202.90671081,0.0001181396764444731,248.52128817
2025-06-27,CLN25,CLQ25,19,0.0,1.0,False,True,0.06552,0.06523999999999999,0.0042918454935623185,203.77755506,0.0001181396764444731,249.61726336
2025-06-30,CLN25,CLQ25,20,0.0,1.0,False,True,0.06511,0.06552,-0.006257631257631124,202.50239026,0.00035446090193214097,248.14373013
2025-07-01,CLQ25,CLU25,1,1.0,0.0,False,True,0.06545000000000001,0.06511,0.005221932114882533,203.559844,0.0001181396764444731,249.46883547
2025-07-02,CLQ25,CLU25,2,1.0,0.0,False,True,0.06745,0.06545000000000001,0.030557677616500856,209.78016009,0.00011842049326094006,257.12156594
2025-07-03,CLQ25,CLU25,3,1.0,0.0,False,True,0.067,0.06745,-0.006671608598962098,208.38058897,0.00011842049326094006,255.43659995
2025-07-07,CLQ25,CLU25,4,1.0,0.0,False,True,0.06793,0.067,0.013880597014925389,211.27303595,0.0004737661201661414,259.10322966
2025-07-08,CLQ25,CLU25,5,1.0,0.0,False,True,0.06833,0.06793,0.005888414544383824,212.51709917,0.00011842049326094006,260.65962002
2025-07-09,CLQ25,CLU25,6,0.8,0.2,False,True,0.06838,0.06833,0.0007317430118540802,212.67260707,0.00011842049326094006,260.88122331
2025-07-10,CLQ25,CLU25,7,0.6,0.4,False,True,0.066332,0.068098,-0.025933213897618157,207.15732286,0.00011842049326094006,254.14662843
2025-07-11,CLQ25,CLU25,8,0.3999999999999999,0.6000000000000001,False,True,0.067886,0.06609399999999999,0.0271128998093626,212.7739586,0.00011842049326094006,261.06737667
2025-07-14,CLQ25,CLU25,9,0.19999999999999996,0.8,False,True,0.066278,0.067604,-0.01961422401041346,208.60056251,0.00035530355168322814,256.03950083
2025-07-15,CLQ25,CLU25,10,0.0,1.0,False,True,0.0656,0.066044,-0.0067227908666949165,207.19818455,0.00011842049326094006,254.34852113
2025-07-16,CLQ25,CLU25,11,0.0,1.0,False,True,0.06519,0.06537000000000001,-0.002753556677375202,206.62765261,0.00011842049326094006,253.67827814
2025-07-17,CLQ25,CLU25,12,0.0,1.0,False,True,0.06623,0.06519,0.01595336708084072,209.9240594,0.00011842049326094006,257.75534154
2025-07-18,CLQ25,CLU25,13,0.0,1.0,False,True,0.06605,0.06623,-0.002717801600483183,209.35352746,0.00011842049326094006,257.08533718
