date,lead_ticker,next_ticker,bd_of_month,lead_weight,next_weight,is_mde,wav,pwav,der,er_index,ir,tr_index
2018-04-27,CLK18,CLM18,20,0.0,1.0,False,0.0681,0.06819,-0.0013198416190057793,126.91086124,4.955724342714518e-05,129.24225319
2018-04-30,CLK18,CLM18,21,0.0,1.0,False,0.06856999999999999,0.0681,0.006901615271659223,127.78675118,0.0001486790981641839,130.15344912
2018-05-01,CLM18,CLN18,1,1.0,0.0,False,0.06725,0.06856999999999999,-0.019250401050021737,125.32680497,4.955724342714518e-05,127.65439307
2018-05-02,CLM18,CLN18,2,1.0,0.0,False,0.06793,0.06725,0.010111524163568752,126.59404999,5.2348072665964196e-05,128.95185601
2018-05-03,CLM18,CLN18,3,1.0,0.0,False,0.06843,0.06793,0.007360518180479891,127.5258478,5.2348072665964196e-05,129.90775888
2018-05-04,CLM18,CLN18,4,1.0,0.0,False,0.06972,0.06843,0.018851380973257337,129.92988614,5.2348072665964196e-05,132.36349995
2018-05-07,CLM18,CLN18,5,1.0,0.0,False,0.07073,0.06972,0.014486517498565554,131.81211771,0.00015705243910346667,134.30177412
2018-05-08,CLM18,CLN18,6,0.8,0.2,False,0.06906,0.07073,-0.023610914746218126,128.69991304,5.2348072665964196e-05,131.13781682
2018-05-09,CLM18,CLN18,7,0.6,0.4,False,0.07112199999999999,0.06904199999999999,0.030126589612120114,132.5772025,5.2348072665964196e-05,135.09541682
2018-05-10,CLM18,CLN18,8,0.3999999999999999,0.6000000000000001,False,0.07133999999999999,0.071104,0.0033190819081905243,133.01723709,5.2348072665964196e-05,135.55088155
2018-05-11,CLM18,CLN18,9,0.19999999999999996,0.8,False,0.070688,0.07132999999999999,-0.009000420580400847,131.82002601,5.2348072665964196e-05,134.33796243
2018-05-14,CLM18,CLN18,10,0.0,1.0,False,0.07098399999999999,0.07068400000000001,0.004244241978382357,132.3795021,0.00015705243910346667,134.92922336
2018-05-15,CLM18,CLN18,11,0.0,1.0,False,0.07137,0.07099,0.0053528666009297066,133.08811192,5.2348072665964196e-05,135.65854478
2018-05-16,CLM18,CLN18,12,0.0,1.0,False,0.07156,0.07137,0.00266218299005172,133.44241683,5.2348072665964196e-05,136.02679412
2018-05-17,CLM18,CLN18,13,0.0,1.0,False,0.07157,0.07156,0.00013974287311335765,133.46106446,5.2348072665964196e-05,136.05292364
2018-05-18,CLM18,CLN18,14,0.0,1.0,False,0.07137,0.07157,-0.0027944669554281765,133.08811193,5.2348072665964196e-05,135.67985035
2018-05-21,CLM18,CLN18,15,0.0,1.0,False,0.07235,0.07137,0.013731259632898896,134.91557935,0.00015705243910346667,137.56421445
2018-05-22,CLM18,CLN18,16,0.0,1.0,False,0.0722,0.07235,-0.0020732550103662595,134.63586495,5.2348072665964196e-05,137.28620998
2018-05-23,CLM18,CLN18,17,0.0,1.0,False,0.07184,0.0722,-0.004986149584487509,133.96455039,5.2348072665964196e-05,136.60886707
2018-05-24,CLM18,CLN18,18,0.0,1.0,False,0.07071,0.07184,-0.01572939866369716,131.85736857,5.2348072665964196e-05,134.46724295
2018-05-25,CLM18,CLN18,19,0.0,1.0,False,0.06788,0.07071,-0.040022627633998,126.58009021,5.2348072665964196e-05,129.09254966
2018-05-29,CLM18,CLN18,20,0.0,1.0,False,0.06673,0.06788,-0.01694166175604006,124.43561314,0.00020940873316188657,126.93254046
2018-05-30,CLM18,CLN18,21,0.0,1.0,False,0.06820999999999999,0.06673,0.0221789300164843,127.1954619,5.2348072665964196e-05,129.75441307
2018-05-31,CLM18,CLN18,22,0.0,1.0,False,0.06704,0.06820999999999999,-0.01715291013047926,125.01368957,5.2348072665964196e-05,127.53553967
2018-06-01,CLN18,CLQ18,1,1.0,0.0,False,0.06581000000000001,0.06704,-0.018347255369928317,122.72003148,5.2348072665964196e-05,125.20228879
2018-06-04,CLN18,CLQ18,2,1.0,0.0,False,0.06475,0.06581000000000001,-0.016106974623917414,120.74338305,0.0001595648697680918,123.20563659
2018-06-05,CLN18,CLQ18,3,1.0,0.0,False,0.06552,0.06475,0.01189189189189177,122.17925031,5.3185461179161564e-05,124.67733745
2018-06-06,CLN18,CLQ18,4,1.0,0.0,False,0.06473000000000001,0.06552,-0.012057387057386793,120.7060878,5.3185461179161564e-05,123.18068556
2018-06-07,CLN18,CLQ18,5,1.0,0.0,False,0.06595000000000001,0.06473000000000001,0.01884752046964322,122.98109826,5.3185461179161564e-05,125.50888747
2018-06-08,CLN18,CLQ18,6,0.8,0.2,False,0.06573999999999999,0.06595000000000001,-0.0031842304776348307,122.5894981,5.3185461179161564e-05,125.11591349
2018-06-11,CLN18,CLQ18,7,0.6,0.4,False,0.066086,0.065726,0.005477284484070255,123.26095566,0.0001595648697680918,125.82117305
2018-06-12,CLN18,CLQ18,8,0.3999999999999999,0.6000000000000001,False,0.066328,0.06607199999999999,0.0038745610848771594,123.73853776,5.3185461179161564e-05,126.31536673
2018-06-13,CLN18,CLQ18,9,0.19999999999999996,0.8,False,0.066568,0.06631200000000001,0.0038605380624923136,124.21623509,5.3185461179161564e-05,126.80973015
2018-06-14,CLN18,CLQ18,10,0.0,1.0,False,0.06673,0.06654399999999999,0.0027951430632364715,124.56343724,5.3185461179161564e-05,127.17092592
2018-06-15,CLN18,CLQ18,11,0.0,1.0,False,0.06484999999999999,0.06669,-0.02759034337981714,121.12668923,5.3185461179161564e-05,123.66900005
2018-06-18,CLN18,CLQ18,12,0.0,1.0,False,0.06569,0.06484999999999999,0.01295296838858917,122.69563941,0.0001595648697680918,125.29061393
2018-06-19,CLN18,CLQ18,13,0.0,1.0,False,0.0649,0.06569,-0.012026183589587403,121.22007912,5.3185461179161564e-05,123.79050964
2018-06-20,CLN18,CLQ18,14,0.0,1.0,False,0.06570999999999999,0.0649,0.012480739599383561,122.73299536,5.3185461179161564e-05,125.34209061
2018-06-21,CLN18,CLQ18,15,0.0,1.0,False,0.06554,0.06570999999999999,-0.0025871252472985384,122.41546973,5.3185461179161564e-05,125.0244813
2018-06-22,CLN18,CLQ18,16,0.0,1.0,False,0.06858,0.06554,0.046383887702166726,128.09357513,5.3185461179161564e-05,130.83025228
2018-06-25,CLN18,CLQ18,17,0.0,1.0,False,0.06808,0.06858,-0.00729075532225143,127.15967622,0.0001595648697680918,129.89727684
2018-06-26,CLN18,CLQ18,18,0.0,1.0,False,0.07053,0.06808,0.035987074030552124,131.7357809,5.3185461179161564e-05,134.5788084
2018-06-27,CLN18,CLQ18,19,0.0,1.0,False,0.07276,0.07053,0.0316177513114988,135.90097006,5.3185461179161564e-05,138.84104533
2018-06-28,CLN18,CLQ18,20,0.0,1.0,False,0.07345,0.07276,0.009483232545354436,137.18975056,5.3185461179161564e-05,140.16509157
2018-06-29,CLN18,CLQ18,21,0.0,1.0,False,0.07415000000000001,0.07345,0.009530292716133593,138.49720904,5.3185461179161564e-05,141.50836067
2018-07-02,CLQ18,CLU18,1,1.0,0.0,False,0.07393999999999999,0.07415000000000001,-0.002832097100472275,138.1049715,0.0001595648697680918,141.13017502
2018-07-03,CLQ18,CLU18,2,1.0,0.0,False,0.07414,0.07393999999999999,0.00270489586150946,138.47853107,5.486043175695343e-05,141.51965991
2018-07-05,CLQ18,CLU18,3,1.0,0.0,False,0.07293999999999999,0.07414,-0.016185594820609772,136.23717367,0.000109723873181089,139.24460812
2018-07-06,CLQ18,CLU18,4,1.0,0.0,False,0.07379999999999999,0.07293999999999999,0.011790512750205595,137.8434798,5.486043175695343e-05,140.89401246
2018-07-09,CLQ18,CLU18,5,1.0,0.0,False,0.07385,0.07379999999999999,0.0006775067750679487,137.93686969,0.00016459032443694177,141.0126589
2018-07-10,CLQ18,CLU18,6,0.8,0.2,False,0.07411,0.07385,0.0035206499661475377,138.42249713,5.486043175695343e-05,141.51685113
2018-07-11,CLQ18,CLU18,7,0.6,0.4,False,0.070076,0.0738,-0.0504607046070461,131.43760039,5.486043175695343e-05,134.38357478
2018-07-12,CLQ18,CLU18,8,0.3999999999999999,0.6000000000000001,False,0.069938,0.069772,0.002379177893711004,131.75031382,5.486043175695343e-05,134.71066955
2018-07-13,CLQ18,CLU18,9,0.19999999999999996,0.8,False,0.070374,0.069742,0.009061971265521551,132.94423138,5.486043175695343e-05,135.93880405
2018-07-16,CLQ18,CLU18,10,0.0,1.0,False,0.067268,0.070162,-0.041247398876885,127.46062764,0.00016459032443694177,130.35405619
2018-07-17,CLQ18,CLU18,11,0.0,1.0,False,0.06716,0.06706999999999999,0.0013418816162220626,127.63166471,5.486043175695343e-05,130.53612718
2018-07-18,CLQ18,CLU18,12,0.0,1.0,False,0.06775,0.06716,0.008784991066110859,128.75290774,5.486043175695343e-05,131.69004716
2018-07-19,CLQ18,CLU18,13,0.0,1.0,False,0.06824,0.06775,0.007232472324723016,129.68410958,5.486043175695343e-05,132.64971635
2018-07-20,CLQ18,CLU18,14,0.0,1.0,False,0.06826,0.06824,0.0002930832356389246,129.72211782,5.486043175695343e-05,132.69587098
2018-07-23,CLQ18,CLU18,15,0.0,1.0,False,0.06789,0.06826,-0.005420451215939037,129.01896541,0.00016459032443694177,131.99843994
2018-07-24,CLQ18,CLU18,16,0.0,1.0,False,0.06852,0.06789,0.009279717189571324,130.21622492,5.486043175695343e-05,133.23058962
2018-07-25,CLQ18,CLU18,17,0.0,1.0,False,0.0693,0.06852,0.011383537653240072,131.69854622,5.486043175695343e-05,134.75453414
2018-07-26,CLQ18,CLU18,18,0.0,1.0,False,0.06961,0.0693,0.004473304473304518,132.28767392,5.486043175695343e-05,135.3647249
2018-07-27,CLQ18,CLU18,19,0.0,1.0,False,0.06869,0.06961,-0.013216491883350168,130.53929495,5.486043175695343e-05,133.58310428
2018-07-30,CLQ18,CLU18,20,0.0,1.0,False,0.07013,0.06869,0.020963750181977048,133.27588812,0.00016459032443694177,136.40549359
2018-07-31,CLQ18,CLU18,21,0.0,1.0,False,0.06876,0.07013,-0.019535149008983232,130.67232379,5.486043175695343e-05,133.74827522
2018-08-01,CLU18,CLV18,1,1.0,0.0,False,0.06766,0.06876,-0.015997673065735962,128.58187068,5.486043175695343e-05,131.61595153
2018-08-02,CLU18,CLV18,2,1.0,0.0,False,0.06896,0.06766,0.019213715637008466,131.05240618,5.681489035591625e-05,134.15226074
2018-08-03,CLU18,CLV18,3,1.0,0.0,False,0.06849,0.06896,-0.006815545243619492,130.15921258,5.681489035591625e-05,133.24556179
2018-08-06,CLU18,CLV18,4,1.0,0.0,False,0.06901,0.06849,0.0075923492480654,131.14742678,0.0001704543550467008,134.27992092
2018-08-07,CLU18,CLV18,5,1.0,0.0,False,0.06917,0.06901,0.0023185045645557345,131.45149269,5.681489035591625e-05,134.59887863
2018-08-08,CLU18,CLV18,6,0.8,0.2,False,0.06694,0.06917,-0.03223941014890841,127.2135741,5.681489035591625e-05,130.26713739
2018-08-09,CLU18,CLV18,7,0.6,0.4,False,0.06667600000000001,0.066802,-0.0018861710727221537,126.97362754,5.681489035591625e-05,130.0288324
2018-08-10,CLU18,CLV18,8,0.3999999999999999,0.6000000000000001,False,0.067354,0.066542,0.0122028192720387,128.52306377,5.681489035591625e-05,131.62293832
2018-08-13,CLU18,CLV18,9,0.19999999999999996,0.8,False,0.06682199999999999,0.067216,-0.005861699595334557,127.76970018,0.0001704543550467008,130.8738399
2018-08-14,CLU18,CLV18,10,0.0,1.0,False,0.066472,0.06669599999999999,-0.0033585222502097167,127.3405828,5.681489035591625e-05,130.44173278
2018-08-15,CLU18,CLV18,11,0.0,1.0,False,0.06445999999999999,0.06633,-0.02819237147595377,123.75054979,5.681489035591625e-05,126.77168203
2018-08-16,CLU18,CLV18,12,0.0,1.0,False,0.06488,0.06445999999999999,0.0065156686317096035,124.55686737,5.681489035591625e-05,127.60488683
2018-08-17,CLU18,CLV18,13,0.0,1.0,False,0.06520999999999999,0.06488,0.005086313193588099,125.19040261,5.681489035591625e-05,128.26117511
2018-08-20,CLU18,CLV18,14,0.0,1.0,False,0.06542,0.06520999999999999,0.003220364974697354,125.5935614,0.0001704543550467008,128.69608558
2018-08-21,CLU18,CLV18,15,0.0,1.0,False,0.06584000000000001,0.06542,0.006420055029043192,126.39987898,5.681489035591625e-05,129.52963339
2018-08-22,CLU18,CLV18,16,0.0,1.0,False,0.06786,0.06584000000000001,0.030680437424058127,130.27788256,5.681489035591625e-05,133.51101842
2018-08-23,CLU18,CLV18,17,0.0,1.0,False,0.06783,0.06786,-0.0004420866489832642,130.22028845,5.681489035591625e-05,133.4595804
2018-08-24,CLU18,CLV18,18,0.0,1.0,False,0.06872,0.06783,0.013121037888839782,131.92891379,5.681489035591625e-05,135.2182911
2018-08-27,CLU18,CLV18,19,0.0,1.0,False,0.06887,0.06872,0.0021827706635622057,132.21688435,0.0001704543550467008,135.53649016
2018-08-28,CLU18,CLV18,20,0.0,1.0,False,0.06853000000000001,0.06887,-0.004936837519965098,131.56415107,5.681489035591625e-05,134.87506902
2018-08-29,CLU18,CLV18,21,0.0,1.0,False,0.06951,0.06853000000000001,0.01430030643513791,133.44555875,5.681489035591625e-05,136.81148675
2018-08-30,CLU18,CLV18,22,0.0,1.0,False,0.07025,0.06951,0.010645950222989642,134.86621353,5.681489035591625e-05,138.27574796
2018-08-31,CLU18,CLV18,23,0.0,1.0,False,0.0698,0.07025,-0.006405693950177982,134.00230184,5.681489035591625e-05,137.39785196
2018-09-04,CLV18,CLX18,1,1.0,0.0,False,0.06987,0.0698,0.0010028653295128809,134.1366881,0.00022727892974816477,137.56687114
2018-09-05,CLV18,CLX18,2,1.0,0.0,False,0.06872,0.06987,-0.016459138399885442,131.92891379,5.9328282167925295e-05,135.31080058
2018-09-06,CLV18,CLX18,3,1.0,0.0,False,0.06777,0.06872,-0.013824214202561191,130.10510023,5.9328282167925295e-05,133.44826285
2018-09-07,CLV18,CLX18,4,1.0,0.0,False,0.06775,0.06777,-0.0002951158329643766,130.06670415,5.9328282167925295e-05,133.41679741
2018-09-10,CLV18,CLX18,5,1.0,0.0,False,0.06754,0.06775,-0.0030996309963099433,129.66354536,0.00017799540624796606,133.02700214
2018-09-11,CLV18,CLX18,6,0.8,0.2,False,0.06925,0.06754,0.025318329878590617,132.94640977,5.9328282167925295e-05,136.40291592
2018-09-12,CLV18,CLX18,7,0.6,0.4,False,0.070328,0.069208,0.016183100219627766,135.09789484,5.9328282167925295e-05,138.61843053
2018-09-13,CLV18,CLX18,8,0.3999999999999999,0.6000000000000001,False,0.068518,0.070286,-0.025154369291181866,131.6995925,5.9328282167925295e-05,135.13979533
2018-09-14,CLV18,CLX18,9,0.19999999999999996,0.8,False,0.068858,0.068482,0.005490493852399192,132.4226883,5.9328282167925295e-05,135.88979715
2018-09-17,CLV18,CLX18,10,0.0,1.0,False,0.06872600000000001,0.068814,-0.0012788095445692704,132.2533449,0.00017799540624796606,135.74020774
2018-09-18,CLV18,CLX18,11,0.0,1.0,False,0.06959,0.06868,0.013249854397204386,134.00568246,5.9328282167925295e-05,137.54679896
2018-09-19,CLV18,CLX18,12,0.0,1.0,False,0.07077,0.06959,0.016956459261388224,136.27794436,5.9328282167925295e-05,139.88726607
2018-09-20,CLV18,CLX18,13,0.0,1.0,False,0.07032,0.07077,-0.006358626536668188,135.41140381,5.9328282167925295e-05,139.00607446
2018-09-21,CLV18,CLX18,14,0.0,1.0,False,0.07078,0.07032,0.006541524459613202,136.29720082,5.9328282167925295e-05,139.92363309
2018-09-24,CLV18,CLX18,15,0.0,1.0,False,0.07208,0.07078,0.01836677027408884,138.8005402,0.00017799540624796606,142.51848408
2018-09-25,CLV18,CLX18,16,0.0,1.0,False,0.07228,0.07208,0.002774694783573617,139.18566933,5.9328282167925295e-05,142.92238475
2018-09-26,CLV18,CLX18,17,0.0,1.0,False,0.07157,0.07228,-0.009822910902047677,137.8184609,5.9328282167925295e-05,141.52695024
2018-09-27,CLV18,CLX18,18,0.0,1.0,False,0.07212,0.07157,0.007684784127427902,138.87756602,5.9328282167925295e-05,142.62295085
2018-09-28,CLV18,CLX18,19,0.0,1.0,False,0.07325,0.07212,0.015668330560177468,141.05354563,5.9328282167925295e-05,144.86607596
2018-10-01,CLX18,CLZ18,1,1.0,0.0,False,0.07529999999999999,0.07325,0.027986348122866822,145.00111926,0.00017799540624796606,148.94613389
2018-10-02,CLX18,CLZ18,2,1.0,0.0,False,0.07523,0.07529999999999999,-0.000929614873837803,144.86632406,6.268037550505312e-05,148.81700735
2018-10-03,CLX18,CLZ18,3,1.0,0.0,False,0.07640999999999999,0.07523,0.015685231955336887,147.13858596,6.268037550505312e-05,151.16056454
2018-10-04,CLX18,CLZ18,4,1.0,0.0,False,0.07433,0.07640999999999999,-0.027221567857610207,143.13324296,6.268037550505312e-05,147.05521178
2018-10-05,CLX18,CLZ18,5,1.0,0.0,False,0.07434,0.07433,0.0001345351809498574,143.15249942,6.268037550505312e-05,147.08421336
2018-10-08,CLX18,CLZ18,6,0.8,0.2,False,0.07429000000000001,0.07434,-0.0006725854183480262,143.05621714,0.00018805291324941464,147.01294628
2018-10-09,CLX18,CLZ18,7,0.6,0.4,False,0.07493,0.07426600000000001,0.008940834298332812,144.33525907,6.268037550505312e-05,148.3365795
2018-10-10,CLX18,CLZ18,8,0.3999999999999999,0.6000000000000001,False,0.073114,0.0749,-0.023845126835780994,140.89356651,6.268037550505312e-05,144.80877274
2018-10-11,CLX18,CLZ18,9,0.19999999999999996,0.8,False,0.07087399999999999,0.073086,-0.03026571436390013,136.62932207,6.268037550505312e-05,140.43510845
2018-10-12,CLX18,CLZ18,10,0.0,1.0,False,0.07121200000000001,0.070842,0.005222890375765843,137.34292204,6.268037550505312e-05,141.17738815
2018-10-15,CLX18,CLZ18,11,0.0,1.0,False,0.07161,0.07118000000000001,0.0060410227592018195,138.17261376,0.00018805291324941464,142.05679279
2018-10-16,CLX18,CLZ18,12,0.0,1.0,False,0.07176,0.07161,0.0020946795140344143,138.4620411,6.268037550505312e-05,142.36326041
2018-10-17,CLX18,CLZ18,13,0.0,1.0,False,0.0697,0.07176,-0.02870680044593099,134.48723892,6.268037550505312e-05,138.28539009
2018-10-18,CLX18,CLZ18,14,0.0,1.0,False,0.06871,0.0697,-0.014203730272596915,132.57701845,6.268037550505312e-05,136.32988949
2018-10-19,CLX18,CLZ18,15,0.0,1.0,False,0.06928,0.06871,0.008295735700771356,133.67684236,6.268037550505312e-05,137.46939144
2018-10-22,CLX18,CLZ18,16,0.0,1.0,False,0.06936,0.06928,0.0011547344110856006,133.83120361,0.00018805291324941464,137.6539836
2018-10-23,CLX18,CLZ18,17,0.0,1.0,False,0.06643,0.06936,-0.042243367935409504,128.17772283,6.268037550505312e-05,131.84764392
2018-10-24,CLX18,CLZ18,18,0.0,1.0,False,0.06681999999999999,0.06643,0.005870841487279677,128.93023392,6.268037550505312e-05,132.62996479
2018-10-25,CLX18,CLZ18,19,0.0,1.0,False,0.06733,0.06681999999999999,0.007632445375636232,129.91428689,6.268037550505312e-05,133.65056905
2018-10-26,CLX18,CLZ18,20,0.0,1.0,False,0.06759,0.06733,0.0038615773058072733,130.41596095,6.268037550505312e-05,134.17504832
2018-10-29,CLX18,CLZ18,21,0.0,1.0,False,0.06704,0.06759,-0.008137298416925454,129.35472736,0.00018805291324941464,133.10845792
2018-10-30,CLX18,CLZ18,22,0.0,1.0,False,0.06618,0.06704,-0.012828162291169454,127.69534392,6.268037550505312e-05,131.4092643
2018-10-31,CLX18,CLZ18,23,0.0,1.0,False,0.06531,0.06618,-0.013145965548504002,126.01666533,6.268037550505312e-05,129.68999942
2018-11-01,CLZ18,CLF19,1,1.0,0.0,False,0.06369,0.06531,-0.02480477721635288,122.89085002,6.268037550505312e-05,126.48119689
2018-11-02,CLZ18,CLF19,2,1.0,0.0,False,0.06314,0.06369,-0.008635578583765069,121.82961643,6.51951240451254e-05,125.39720453
2018-11-05,CLZ18,CLF19,3,1.0,0.0,False,0.0631,0.06314,-0.0006335128286347746,121.75243581,0.0001955981236252402,125.34229126
2018-11-06,CLZ18,CLF19,4,1.0,0.0,False,0.06221,0.0631,-0.014104595879556259,120.03516691,6.51951240451254e-05,123.58256061
2018-11-07,CLZ18,CLF19,5,1.0,0.0,False,0.06167,0.06221,-0.0086802764828805,118.99322847,6.51951240451254e-05,122.51788679
2018-11-08,CLZ18,CLF19,6,0.8,0.2,False,0.06067,0.06167,-0.016215339711367016,117.06371285,6.51951240451254e-05,120.53920521
2018-11-09,CLZ18,CLF19,7,0.6,0.4,False,0.060224,0.060708000000000005,-0.007972590103446087,116.13041185,6.51951240451254e-05,119.5860541
2018-11-12,CLZ18,CLF19,8,0.3999999999999999,0.6000000000000001,False,0.05999,0.060258,-0.004447542235055835,115.61391694,0.0001955981236252402,119.07758088
2018-11-13,CLZ18,CLF19,9,0.19999999999999996,0.8,False,0.055779999999999996,0.06002,-0.07064311896034658,107.44658925,6.51951240451254e-05,110.67333244
2018-11-14,CLZ18,CLF19,10,0.0,1.0,False,0.056401999999999994,0.05581,0.010607418025443405,108.58632014,6.51951240451254e-05,111.85450611
2018-11-15,CLZ18,CLF19,11,0.0,1.0,False,0.05668,0.05644,0.00425230333097093,109.04806211,6.51951240451254e-05,112.33743777
2018-11-16,CLZ18,CLF19,12,0.0,1.0,False,0.05668,0.05668,0.0,109.04806211,6.51951240451254e-05,112.34476162
2018-11-19,CLZ18,CLF19,13,0.0,1.0,False,0.0572,0.05668,0.00917431192660545,110.04850305,0.0001955981236252402,113.39742193
2018-11-20,CLZ18,CLF19,14,0.0,1.0,False,0.05343,0.0572,-0.06590909090909092,102.79530626,6.51951240451254e-05,105.9308939
2018-11-21,CLZ18,CLF19,15,0.0,1.0,False,0.054630000000000005,0.05343,0.02245929253228529,105.10401611,6.51951240451254e-05,108.31693301
2018-11-23,CLZ18,CLF19,16,0.0,1.0,False,0.05042,0.054630000000000005,-0.07706388431264877,97.00429237,0.00013039449849450158,99.98373335
2018-11-26,CLZ18,CLF19,17,0.0,1.0,False,0.05163,0.05042,0.02399841332804442,99.33224147,0.0001955981236252402,102.40274094
2018-11-27,CLZ18,CLF19,18,0.0,1.0,False,0.05156,0.05163,-0.0013558008909548835,99.19756673,6.51951240451254e-05,102.27057937
2018-11-28,CLZ18,CLF19,19,0.0,1.0,False,0.05029,0.05156,-0.024631497284716808,96.75418213,6.51951240451254e-05,99.75816941
2018-11-29,CLZ18,CLF19,20,0.0,1.0,False,0.05145,0.05029,0.023066215947504576,98.98593499,6.51951240451254e-05,102.06571664
2018-11-30,CLZ18,CLF19,21,0.0,1.0,False,0.05093,0.05145,-0.010106899902818212,97.98549405,6.51951240451254e-05,101.04080284
2018-12-03,CLF19,CLG19,1,1.0,0.0,False,0.052950000000000004,0.05093,0.0396622815629295,101.8718223,0.0001955981236252402,105.068075
2018-12-04,CLF19,CLG19,2,1.0,0.0,False,0.05325,0.052950000000000004,0.005665722379603277,102.44899976,6.687194633392401e-05,105.67038765
2018-12-05,CLF19,CLG19,3,1.0,0.0,False,0.05289,0.05325,-0.006760563380281637,101.7563868,6.687194633392401e-05,104.96306268
2018-12-06,CLF19,CLG19,4,1.0,0.0,False,0.05149,0.05289,-0.02647003214218191,99.06289197,6.687194633392401e-05,102.19170612
2018-12-07,CLF19,CLG19,5,1.0,0.0,False,0.05261,0.05149,0.021751796465333095,101.21768783,6.687194633392401e-05,104.42139307
2018-12-10,CLF19,CLG19,6,0.8,0.2,False,0.051,0.05261,-0.03060254704428822,98.12016878,0.00020062925487218664,101.24678247
2018-12-11,CLF19,CLG19,7,0.6,0.4,False,0.051688000000000005,0.05104,0.012695924764890343,99.36589506,6.687194633392401e-05,102.53897457
2018-12-12,CLF19,CLG19,8,0.3999999999999999,0.6000000000000001,False,0.051234,0.05172600000000001,-0.009511657580327237,98.42076069,6.687194633392401e-05,101.57051593
2018-12-13,CLF19,CLG19,9,0.19999999999999996,0.8,False,0.05273,0.051276,0.028356346048833636,101.21161384,6.687194633392401e-05,104.45747685
2018-12-14,CLF19,CLG19,10,0.0,1.0,False,0.051416,0.052779999999999994,-0.02584312239484632,98.59598972,6.687194633392401e-05,101.76495477
2018-12-17,CLF19,CLG19,11,0.0,1.0,False,0.0502,0.05147,-0.024674567709345285,96.1631763,0.00020062925487218664,99.27436553
2018-12-18,CLF19,CLG19,12,0.0,1.0,False,0.0466,0.0502,-0.0717131474103585,89.26701226,6.687194633392401e-05,92.16172699
2018-12-19,CLF19,CLG19,13,0.0,1.0,False,0.048170000000000004,0.0466,0.0336909871244635,92.27450602,6.687194633392401e-05,95.27290958
2018-12-20,CLF19,CLG19,14,0.0,1.0,False,0.045880000000000004,0.048170000000000004,-0.047539962632343835,87.88777945,6.687194633392401e-05,90.7500101
2018-12-21,CLF19,CLG19,15,0.0,1.0,False,0.045590000000000006,0.045880000000000004,-0.006320836965998278,87.33225512,6.687194633392401e-05,90.18246271
2018-12-24,CLF19,CLG19,16,0.0,1.0,False,0.04253,0.045590000000000006,-0.06711998245229234,81.47051569,0.00020062925487218664,84.14751064
2018-12-26,CLF19,CLG19,17,0.0,1.0,False,0.04622,0.04253,0.08676228544556785,88.53908383,0.00013374836452495487,91.45959557
2018-12-27,CLF19,CLG19,18,0.0,1.0,False,0.04461,0.04622,-0.03483340545218516,85.45496602,6.687194633392401e-05,88.27986247
2018-12-28,CLF19,CLG19,19,0.0,1.0,False,0.045329999999999995,0.04461,0.016139878950907738,86.83419883,6.687194633392401e-05,89.71059221
2018-12-31,CLF19,CLG19,20,0.0,1.0,False,0.04541,0.045329999999999995,0.0017648356496802187,86.98744692,0.00020062925487218664,89.88691523
2019-01-02,CLG19,CLH19,1,1.0,0.0,False,0.04654,0.04541,0.024884386698964978,89.15207619,0.00013374836452495487,92.13571822
2019-01-03,CLG19,CLH19,2,1.0,0.0,False,0.04709000000000001,0.04654,0.011817791147400225,90.20565681,6.687194633392401e-05,93.23072019
2019-01-04,CLG19,CLH19,3,1.0,0.0,False,0.04796,0.04709000000000001,0.01847526014015699,91.87222979,6.687194633392401e-05,94.95941652
2019-01-07,CLG19,CLH19,4,1.0,0.0,False,0.04852,0.04796,0.011676396997497784,92.94496642,0.00020062925487218664,96.087252
2019-01-08,CLG19,CLH19,5,1.0,0.0,False,0.04978,0.04852,0.025968672712283647,95.35862383,6.687194633392401e-05,98.58893594
2019-01-09,CLG19,CLH19,6,0.8,0.2,False,0.05236,0.04978,0.05182804339091995,100.30087472,6.687194633392401e-05,103.70520042
2019-01-10,CLG19,CLH19,7,0.6,0.4,False,0.052654000000000006,0.052426,0.0043489871437836225,100.73708193,6.687194633392401e-05,104.16314797
2019-01-11,CLG19,CLH19,8,0.3999999999999999,0.6000000000000001,False,0.051718,0.052718,-0.01896885314313901,98.82621502,6.687194633392401e-05,102.19425811
2019-01-14,CLG19,CLH19,9,0.19999999999999996,0.8,False,0.050684,0.051782,-0.02120427947935577,96.73067634,0.00020062925487218664,100.04780566
2019-01-15,CLG19,CLH19,10,0.0,1.0,False,0.052334000000000006,0.050742,0.031374403846911925,99.76554364,6.687194633392401e-05,103.19343631
2019-01-16,CLG19,CLH19,11,0.0,1.0,False,0.05261,0.05239,0.004199274670738662,100.18448656,6.687194633392401e-05,103.63367464
2019-01-17,CLG19,CLH19,12,0.0,1.0,False,0.05236,0.05261,-0.004751948298802544,99.70841506,6.687194633392401e-05,103.14814296
2019-01-18,CLG19,CLH19,13,0.0,1.0,False,0.05404,0.05236,0.03208556149732633,102.90761554,6.687194633392401e-05,106.46460676
2019-01-22,CLG19,CLH19,14,0.0,1.0,False,0.053009999999999995,0.05404,-0.01905995558845308,100.94620096,0.00026751461767493545,104.46387692
2019-01-23,CLG19,CLH19,15,0.0,1.0,False,0.05262,0.053009999999999995,-0.00735710243350296,100.20352942,6.687194633392401e-05,103.70231118
